customer_id,full_name,customer_type,gender,birth_date,email,phone,city,kvkk_consent,marketing_consent,created_at,updated_at
C000169,Ceren Avcı,individual,F,1967-03-31,ceren.avci83@outlook.com,+905558933221,Bursa,True,True,2025-08-08T13:09:44,2025-08-23T13:09:44
C000170,Mustafa Kara,individual,M,1991-01-17,mustafa.kara56@outlook.com,+905485007405,Ankara,True,True,2024-07-09T06:56:27,2024-11-08T06:56:27
C000171,Emre Kılıç,individual,M,1995-04-11,emre.kilic44@hotmail.com,+905363975920,İstanbul,True,True,2026-08-26T17:17:38,2026-11-22T17:17:38
C000172,Ahmet Demir,individual,M,1998-06-26,ahmet.demir@hotmail.com,+905575426312,Denizli,True,False,2025-03-01T02:50:36,2025-09-16T02:50:36
C000173,Tolga Avcı,individual,M,1994-04-16,tolga.avci55@gmail.com,+905455055187,Mersin,True,True,2025-01-26T08:13:26,2025-02-23T08:13:26
C000174,Serkan Aksoy,individual,M,2002-12-04,serkan.aksoy22@icloud.com,+905339469685,İstanbul,True,False,2025-05-17T13:28:16,2025-06-25T13:28:16
C000175,İbrahim Bozkurt,individual,M,2002-09-11,ibrahim.bozkurt@yahoo.com,+905525428815,Ankara,False,True,2024-02-20T02:26:49,2024-08-07T02:26:49
C000176,Hande Kara,individual,F,1989-04-12,hande.kara@hotmail.com,+905406751244,Ankara,True,False,2026-08-23T21:55:38,2026-10-26T21:55:38
C000177,Gamze Yılmaz,individual,F,1974-11-01,gamze.yilmaz@gmail.com,+905576236546,Muğla,True,True,2026-06-03T17:33:28,2026-11-09T17:33:28
C000178,Deniz Güneş,individual,M,1981-08-15,deniz.gunes@hotmail.com,+905423976092,İstanbul,True,True,2024-11-21T16:55:45,2025-03-07T16:55:45
C000179,Hasan Yalçın,individual,M,1996-03-05,hasan.yalcin96@yahoo.com,+905376902855,İstanbul,True,True,2024-08-13T02:23:11,2024-08-15T02:23:11
C000180,Anadolu Danışmanlık Ltd. Şti.,corporate,,,anadoludanismanlik@anadolu.com.tr,+905456459096,ISTANBUL,True,True,2023-11-01T02:22:23,2024-01-16T02:22:23
C000181,Büşra Öztürk,individual,F,1986-12-16,busra.ozturk@yahoo.com,+905349076376,ankara,True,False,2025-09-16T18:36:09,2025-10-26T18:36:09
C000182,Hüseyin Turan,individual,M,1975-02-13,huseyin.turan47@icloud.com,+905311943369,İstanbul,True,True,2025-11-12T18:32:11,2026-01-21T18:32:11
C000183,Barış Uzun,individual,M,1981-07-06,baris.uzun@outlook.com,+905555275201,İstanbul,True,True,2026-02-04T17:00:20,2026-03-11T17:00:20
C000184,Deniz Acar,individual,M,1988-12-26,deniz.acar@icloud.com,+905366477276,Denizli,True,False,2024-12-21T23:14:16,2025-06-24T23:14:16
C000185,Ufuk Yazılım Ltd. Şti.,corporate,,,ufukyazilim@ufuk.com.tr,+905573093611,Mersin,True,True,2024-04-03T15:16:19,2024-10-14T15:16:19
C000186,Halil Keskin,individual,M,1990-05-23,halil.keskin57@yahoo.com,+905327325933,Bursa,True,True,2025-10-16T11:41:38,2026-03-10T11:41:38
C000187,Oğuz Ateş,individual,M,1996-01-01,oguz.ates37@yahoo.com,+905436338056,İstanbul,True,True,2025-11-06T16:08:55,2026-05-13T16:08:55
C000188,Halil Arslan,individual,M,1991-06-10,halil.arslan@yahoo.com,+905327236338,İstanbul,False,True,2025-07-09T19:33:10,2025-10-07T19:33:10
C000189,Pınar Koç,individual,F,1961-12-16,pinar.koc@hotmail.com,+905401229921,İstanbul,True,False,2025-03-14T13:12:30,2025-08-30T13:12:30
C000190,Oğuz Kurt,individual,M,1990-09-04,oguz.kurt87@icloud.com,+905342683771,İstanbul,True,True,2024-06-24T05:12:11,2024-11-08T05:12:11
C000191,Tolga Kara,individual,M,1986-10-06,tolga.kara28@outlook.com,+905413958307,İzmir,True,True,2024-08-01T21:49:40,2024-12-09T21:49:40
C000192,Serkan Çelik,individual,M,1991-01-08,serkan.celik@outlook.com,+90 534 119 6482,İzmir,True,True,2024-10-19T08:30:18,2025-04-07T08:30:18
C000193,Emre Kurt,individual,M,1981-08-12,emre.kurt@outlook.com,+905387927016,Antalya,True,False,2026-05-17T20:41:24,2026-10-21T20:41:24
C000194,Kuzey Danışmanlık A.Ş.,corporate,,,kuzeydanismanlik@kuzey.com.tr,+905348143483,Ankara,False,True,2025-04-10T13:39:07,2025-06-16T13:39:07
C000195,Zeynep Aydın,individual,F,1997-11-14,zeynep.aydin96@hotmail.com,+905317533942,İstanbul,True,True,2024-04-15T23:45:51,2024-10-21T23:45:51
C000196,Emre Bozkurt,individual,M,1983-01-18,emre.bozkurt96@hotmail.com,+905552469939,Ankara,True,False,2025-11-04T06:49:15,2026-02-01T06:49:15
C000197,Kaan Aslan,individual,M,1989-04-28,kaan.aslan30@gmail.com,+905367429293,İstanbul,True,False,2025-05-09T23:39:29,2025-09-22T23:39:29
C000198,Melis Aksoy,individual,F,1962-08-03,melis.aksoy46@outlook.com,+905473392393,Adana,True,True,2023-11-01T22:35:22,2023-12-13T22:35:22
C000199,İrem Turan,individual,F,1952-05-18,irem.turan74@yahoo.com,+905583036800,Kocaeli,True,False,2026-05-20T16:56:13,2026-09-18T16:56:13
C000200,Fatma Aslan,individual,F,1979-03-19,fatma.aslan53 at yahoo.com,+905301661029,İzmir,True,True,2024-09-16T08:34:27,2025-03-20T08:34:27
C000201,Hande Karaca,individual,F,1983-10-05,hande.karaca19@gmail.com,+905404075182,Istanbul,True,True,2026-08-09T08:35:10,2026-10-13T08:35:10
C000202,Furkan Tekin,individual,M,1975-12-29,furkan.tekin@yahoo.com,+905307965454,İstanbul,True,False,2025-03-06T14:47:00,2025-06-09T14:47:00
C000203,Tolga Yılmaz,individual,M,1974-02-23,tolga.yilmaz@outlook.com,+905595009479,İstanbul,True,False,2026-06-12T05:00:15,2026-11-13T05:00:15
C000204,Murat Bozkurt,individual,M,1968-07-10,murat.bozkurt84@yahoo.com,+905428666135,İstanbul,True,True,2026-08-07T20:47:11,2026-08-15T20:47:11
C000205,Barış Sarı,individual,M,1982-03-05,baris.sari88@icloud.com,+905451467632,Istanbul,True,True,2025-11-19T23:42:05,2026-02-10T23:42:05
C000206,Halil Çetin,individual,M,1979-07-22,halil.cetin81@yahoo.com,+905535471387,Mersin,True,True,2023-09-10T07:07:59,2024-03-21T07:07:59
C000207,Emre Kurt,individual,M,1970-09-22,emre.kurt@yahoo.com,+905406074761,İstanbul,True,True,2024-06-16T05:07:30,2024-08-22T05:07:30
C000208,Global Lojistik A.Ş.,corporate,,,globallojistik@global.com.tr,+905326966319,İstanbul,True,False,2025-06-17T01:18:28,2025-08-08T01:18:28
C000209,Cem Korkmaz,individual,M,1976-02-23,cem.korkmaz47@yahoo.com,+905519997887,İstanbul,True,False,2024-02-19T23:35:05,2024-04-10T23:35:05
C000210,Meridyen Teknoloji A.Ş.,corporate,,,meridyenteknoloji@meridyen.com.tr,+905499527436,Denizli,True,True,2025-02-10T17:15:51,2025-06-26T17:15:51
C000211,Oğuz Turan,individual,M,1983-08-01,,+905312048491,istanbul,True,False,2025-06-09T14:49:35,2025-10-17T14:49:35
C000212,Arda Sarı,individual,M,1983-07-19,arda.sari14@gmail.com,0 (546) 520-6551,İstanbul,True,True,2026-04-10T02:49:49,2026-06-08T02:49:49
C000213,Damla Taş,individual,F,1985-09-22,damla.tas62@icloud.com,+905469977802,İstanbul,True,False,2025-09-28T21:37:09,2026-03-01T21:37:09
C000214,Efe Kaya,individual,M,1979-09-08,efe.kaya6@gmail.com,+905598204232,Bursa,True,False,2025-04-13T06:22:34,2025-07-13T06:22:34
C000215,Yusuf Güneş,individual,M,1991-03-13,yusuf.gunes@hotmail.com,+905437791131,İzmir,True,False,2026-04-10T01:57:50,2026-04-18T01:57:50
C000216,Furkan Turan,individual,M,1980-12-30,furkan.turan3@hotmail.com,+905517333998,İstanbul,True,True,2024-03-25T18:51:52,2024-07-01T18:51:52
C000217,Fatma Koç,individual,F,1970-02-26,fatma.koc@yahoo.com,+905396458484,İzmir,True,False,2024-04-23T19:55:39,2024-06-21T19:55:39
C000218,Kuzey Gıda Ltd. Şti.,corporate,,,kuzeygida@kuzey.com.tr,+905522898212,Konya,True,True,2024-08-09T13:25:42,2024-11-11T13:25:42
C000219,Serkan Polat,individual,M,1972-05-29,serkan.polat@outlook.com,+905414462150,İstanbul,True,True,2026-05-11T13:02:26,2026-06-09T13:02:26
C000220,Deniz Bozkurt,individual,M,1989-09-28,deniz.bozkurt94@outlook.com,+905521722495,İstanbul,True,False,2023-11-14T06:34:28,2024-01-19T06:34:28
C000221,Deniz Aksoy,individual,M,1970-10-31,deniz.aksoy31@outlook.com,+905524855533,İstanbul,True,False,2026-02-22T11:28:21,2026-08-07T11:28:21
C000222,Ufuk İnşaat A.Ş.,corporate,,,ufukinsaat@ufuk.com.tr,+90 545 755 0927,İstanbul,True,False,2024-10-10T07:28:19,2024-10-10T07:28:19
C000223,Derya Kaya,individual,F,1987-12-18,derya.kaya54@icloud.com,+905445934459,İstanbul,True,False,2026-03-23T20:54:49,2026-09-16T20:54:49
C000224,Fatma Çakır,individual,F,1974-07-21,fatma.cakir29@hotmail.com,+905336986925,Samsun,True,True,2025-02-05T13:08:45,2025-07-20T13:08:45
C000225,Yusuf Çelik,individual,M,1970-08-16,yusuf.celik76@gmail.com,+905312349473,İstanbul,True,False,2024-06-02T10:23:36,2024-09-24T10:23:36
C000226,Ebru Kaya,individual,F,1981-11-25,ebru.kaya12@hotmail.com,+905359884676,Antalya,True,False,2023-10-23T16:36:17,2023-11-13T16:36:17
C000227,Ece Kaya,individual,F,1986-12-16,ece.kaya@icloud.com,+905374567266,Muğla,True,False,2026-07-30T10:19:50,2026-09-05T10:19:50
C000228,Hüseyin Kara,individual,M,1981-08-24,huseyin.kara79@hotmail.com,+905388853852,Ankara,False,False,2025-11-26T08:38:45,2026-01-30T08:38:45
C000229,Tolga Öztürk,individual,M,1956-09-14,tolga.ozturk11@icloud.com,+905328656690,Ankara,True,True,2024-01-29T20:43:33,2024-08-02T20:43:33
C000230,Boğaziçi Otomotiv Yan Sanayi Ltd. Şti.,corporate,,,bogaziciotomotivyansanayi@bogazici.com.tr,+905321500283,Bursa,True,False,2023-12-27T00:08:22,2024-05-13T00:08:22
C000231,Kaan Koç,individual,M,1989-02-09,kaan.koc@outlook.com,+905356979103,Ankara,True,False,2025-10-03T19:37:02,2025-12-18T19:37:02
C000232,Hasan Uzun,individual,M,1993-01-11,hasan.uzun@icloud.com,+905428654511,istanbul,True,False,2025-02-10T08:43:03,2025-06-06T08:43:03
C000233,Berk Öztürk,individual,M,1993-04-01,berk.ozturk10@hotmail.com,+905565993503,Ankara,True,False,2026-08-05T05:24:14,2026-12-18T05:24:14
C000234,Murat Yıldırım,individual,M,1969-01-31,murat.yildirim58@icloud.com,+905551322503,İstanbul,True,True,2026-03-06T00:17:50,2026-07-28T00:17:50
C000235,Anadolu Tekstil A.Ş.,corporate,,,anadolutekstil@anadolu.com.tr,0 (558) 443-5301,İstanbul,True,True,2026-06-03T03:06:58,2026-09-12T03:06:58
C000236,Efe Bozkurt,individual,M,1986-03-26,efe.bozkurt79@yahoo.com,0 (558) 268-4462,İzmir,True,False,2026-05-14T23:35:41,2026-08-02T23:35:41
C000237,Kaan Kılıç,individual,M,1975-04-18,kaan.kilic81@gmail.com,+905507953537,İstanbul,True,True,2025-07-19T06:39:26,2026-01-25T06:39:26
C000238,Efe Kara,individual,M,1988-04-01,efe.kara63@gmail.com,0533 328 70 78,İstanbul,True,False,2026-04-13T02:22:35,2026-05-02T02:22:35
C000239,Kaan Şimşek,individual,M,1992-09-04,kaan.simsek@icloud.com,+905536635432,İstanbul,True,True,2024-02-27T13:09:16,2024-09-06T13:09:16
C000240,Selim Öztürk,individual,M,2002-02-09,selim.ozturk@icloud.com,+905301317537,Bursa,True,False,2025-03-31T02:34:53,2025-10-08T02:34:53
C000241,Zirve Lojistik A.Ş.,corporate,,,zirvelojistik@zirve.com.tr,+905435676226,Ankara,True,True,2023-09-02T00:01:22,2023-11-08T00:01:22
C000242,Nur Sarı,individual,F,1975-02-07,nur.sari@yahoo.com,+905336793663,Ankara,False,True,2024-07-19T14:13:34,2024-11-05T14:13:34
C000243,Eren Erdoğan,individual,M,1978-05-06,eren.erdogan@gmail.com,+905523233184,İzmir,True,True,2024-01-06T06:10:02,2024-04-18T06:10:02
C000244,Delta Medya Ltd. Şti.,corporate,,,deltamedya@delta.com.tr,+905306927704,Muğla,True,False,2024-10-18T16:23:11,2025-02-06T16:23:11
C000245,Kerem Yılmaz,individual,M,1964-02-13,kerem.yilmaz@yahoo.com,+905388525796,İstanbul,True,True,2024-01-13T18:50:02,2024-03-23T18:50:02
C000246,Seda Bulut,individual,F,1972-01-14,seda.bulut84@gmail.com,+905536873104,Samsun,True,True,2025-12-19T19:42:29,2026-05-14T19:42:29
C000247,Onur Erdoğan,individual,M,1978-02-15,onur.erdogan82@yahoo.com,+905517781144,Ankara,True,True,2025-09-01T03:10:21,2025-12-02T03:10:21
C000248,Beyza Özdemir,individual,F,1985-06-02,beyza.ozdemir@yahoo.com,+905531776537,Ankara,True,True,2024-08-07T18:22:51,2024-09-30T18:22:51
C000249,Hasan Yalçın,individual,M,1983-02-15,hasan.yalcin95@outlook.com,+905472343151,Denizli,True,True,2026-05-14T06:40:50,2026-08-06T06:40:50
C000250,Aslı Sarı,individual,F,1967-03-19,asli.sari@yahoo.com,+905354857335,Ankara,True,True,2026-04-30T05:04:13,2026-06-18T05:04:13
C000251,Serkan Güneş,individual,M,1980-03-19,,0556 405 40 69,İstanbul,True,False,2026-02-24T08:56:50,2026-07-19T08:56:50
C000252,Burak Polat,individual,M,1976-08-23,burak.polat73@hotmail.com,+905414682030,Denizli,True,True,2024-04-17T07:27:27,2024-08-08T07:27:27
C000253,Oğuz Yıldız,individual,M,1971-11-10,oguz.yildiz@outlook.com,+905481631029,Samsun,True,True,2025-02-20T19:43:15,2025-04-21T19:43:15
C000254,Halil Acar,individual,M,1991-06-01,halil.acar@hotmail.com,+905547252241,Ankara,True,False,2026-01-06T16:10:53,2026-06-04T16:10:53
C000255,Deniz Turan,individual,M,1985-04-01,deniz.turan73@icloud.com,+905375373699,İzmir,False,True,2024-03-06T20:09:35,2024-06-16T20:09:35
C000256,Arda Bozkurt,individual,M,1976-03-28,arda.bozkurt81@outlook.com,+905568663408,Istanbul,True,True,2026-06-21T23:12:32,2026-11-05T23:12:32
C000257,Ahmet Bulut,individual,M,1985-09-20,ahmet.bulut23 at outlook.com,+905591662448,İzmir,True,True,2026-01-25T10:12:11,2026-03-15T10:12:11
C000258,Hasan Bulut,individual,M,1990-08-16,hasan.bulut@hotmail.com,+905578267025,Ankara,True,True,2023-09-15T06:46:17,2023-12-09T06:46:17
C000259,Nur Koç,individual,F,1988-11-10,nur.koc@outlook.com,5382780218,İstanbul,True,True,2025-10-15T01:42:09,2026-02-03T01:42:09
C000260,Burak Uzun,individual,M,1966-12-14,burak.uzun57@outlook.com,+905352918168,Adana,True,False,2025-04-07T17:16:22,2025-09-06T17:16:22
C000261,Barış Yılmaz,individual,M,1986-02-01,baris.yilmaz@icloud.com,+905331727068,Adana,True,False,2024-05-05T11:24:24,2024-11-02T11:24:24
C000262,İbrahim Yıldız,individual,M,1979-03-03,ibrahim.yildiz@hotmail.com,+905391241318,İstanbul,False,True,2025-06-05T16:50:19,2025-06-19T16:50:19
C000263,Berk Aksoy,individual,M,1980-09-25,berk.aksoy@yahoo.com,+905367786814,İstanbul,True,False,2026-01-23T16:00:10,2026-05-13T16:00:10
C000264,Delta Gıda A.Ş.,corporate,,,deltagida@delta.com.tr,+905326740109,İstanbul,True,True,2025-03-17T08:50:57,2025-08-16T08:50:57
C000265,Kaan Ünal,individual,M,1985-05-05,kaan.unal@yahoo.com,5523015257,İstanbul,True,False,2025-01-16T10:47:32,2025-08-01T10:47:32
C000266,Serkan Kaya,individual,M,1986-09-11,serkan.kaya98@gmail.com,+905476468518,ISTANBUL,True,True,2025-01-07T13:41:14,2025-01-30T13:41:14
C000267,Gizem Çetin,individual,F,1985-10-30,gizem.cetin@yahoo.com,+905431254630,İstanbul,True,True,2026-04-14T07:47:15,2026-09-14T07:47:15
C000268,Beyza Kara,individual,F,1975-06-11,beyza.kara87@outlook.com,+905577651670,Muğla,True,True,2026-07-13T17:04:27,2026-12-26T17:04:27
C000269,Eren Karaca,individual,M,1975-03-25,eren.karaca@outlook.com,+905499579281,Bursa,True,True,2024-09-22T09:25:58,2025-01-29T09:25:58
C000270,Tolga Ateş,individual,M,1995-04-08,tolga.ates25@icloud.com,+905366286491,Ankara,True,True,2026-04-28T06:14:52,2026-05-10T06:14:52
C000271,Can Güneş,individual,M,1967-07-05,can.gunes@icloud.com,+905584885129,İzmir,True,True,2025-12-09T06:59:55,2026-06-22T06:59:55
C000272,Sude Çakır,individual,F,1986-08-14,sude.cakir83 at yahoo.com,+905389376399,ANKARA,True,False,2024-11-24T00:33:04,2025-05-21T00:33:04
C000273,Esra Şimşek,individual,F,1990-07-28,esra.simsek15@outlook.com,+905461008909,Ankara,True,True,2024-11-14T00:41:56,2025-01-15T00:41:56
C000274,Büşra Öztürk,individual,F,1980-06-26,busra.ozturk@hotmail.com,+905332742757,İstanbul,False,False,2025-10-14T13:06:07,2025-11-12T13:06:07
C000275,Sude Öztürk,individual,F,1973-08-21,sude.ozturk@icloud.com,+905334455565,İstanbul,False,True,2024-04-12T04:34:09,2024-07-06T04:34:09
C000276,Deniz Doğan,individual,M,1977-01-16,deniz.dogan@hotmail.com,+905518850847,Ankara,True,False,2025-07-03T05:09:34,2025-08-01T05:09:34
C000277,Ece Ünal,individual,F,1968-03-02,ece.unal@outlook.com,+905461067346,Muğla,True,False,2023-10-09T17:04:13,2024-02-06T17:04:13
C000278,Berk Karaca,individual,M,1950-12-30,berk.karaca@icloud.com,+905369219063,İzmir,True,False,2025-05-25T13:49:43,2025-09-14T13:49:43
C000279,Aslı Özkan,individual,F,2002-05-14,asli.ozkan@gmail.com,05338333882,İstanbul,True,True,2023-09-14T05:43:09,2024-02-09T05:43:09
C000280,Oğuz Kılıç,individual,M,1984-08-12,oguz.kilic10@outlook.com,+905449220429,İstanbul,True,True,2025-12-29T16:44:16,2026-05-15T16:44:16
C000281,Emre Erdoğan,individual,M,1991-11-14,emre.erdogan@hotmail.com,+905472017748,İstanbul,True,True,2025-11-23T02:03:55,2026-01-13T02:03:55
C000282,Gizem Yılmaz,individual,F,1989-10-30,gizem.yilmaz64@icloud.com,+905454604118,Denizli,True,False,2026-06-20T18:36:26,2026-11-30T18:36:26
C000283,Hüseyin Kurt,individual,M,1980-04-17,huseyin.kurt@gmail.com,+905523171640,İstanbul,True,True,2023-12-19T20:43:30,2024-06-22T20:43:30
C000284,Mehmet Ateş,individual,M,1974-11-17,mehmet.ates@outlook.com,+905448421939,Ankara,True,False,2023-10-26T09:59:14,2024-03-05T09:59:14
C000285,Kaan Aydın,individual,M,2002-09-27,kaan.aydin74@yahoo.com,+905475807190,Antalya,True,False,2025-08-20T19:07:08,2025-09-11T19:07:08
C000286,Ali Yılmaz,individual,M,1966-07-08,ali.yilmaz@icloud.com,+905371824038,Konya,True,True,2024-07-02T19:04:49,2024-09-19T19:04:49
C000287,Murat Ünal,individual,M,1978-08-23,murat.unal39@yahoo.com,+905306421752,Adana,True,False,2024-06-20T00:36:35,2024-09-03T00:36:35
C000288,Serkan Korkmaz,individual,M,1991-12-18,serkan.korkmaz@hotmail.com,+905356192335,İstanbul,True,False,2024-07-27T23:34:26,2024-12-01T23:34:26
C000289,Mehmet Koç,individual,M,1998-11-05,mehmet.koc@yahoo.com,+905533238071,Eskişehir,True,True,2025-01-18T07:30:45,2025-07-01T07:30:45
C000290,Ali Çelik,individual,M,1968-05-24,,+905366380013,İstanbul,True,True,2024-04-24T20:01:28,2024-05-26T20:01:28
C000291,Tolga Çelik,individual,M,1997-02-21,tolga.celik@icloud.com,+905305780856,İstanbul,True,False,2024-08-13T11:23:02,2025-02-21T11:23:02
C000292,Gamze Şahin,individual,F,2002-12-07,gamze.sahin60@hotmail.com,+905333247316,İstanbul,True,False,2024-05-04T23:21:39,2024-09-12T23:21:39
C000293,Hüseyin Tekin,individual,M,1972-03-29,huseyin.tekin@outlook.com,+905358652360,Eskişehir,False,True,2026-06-03T11:33:05,2026-11-30T11:33:05
C000294,Zeynep Kara,individual,F,1989-12-24,zeynep.kara@gmail.com,+905587355354,İstanbul,True,False,2023-10-31T06:57:35,2024-03-31T06:57:35
C000295,İrem Aksoy,individual,F,1978-10-03,irem.aksoy30@icloud.com,+905491042037,Bursa,True,True,2025-06-14T08:11:16,2025-09-12T08:11:16
C000296,Aslı Avcı,individual,F,1978-02-13,asli.avci33@hotmail.com,+905357150952,Ankara,True,True,2023-11-09T08:45:36,2023-12-17T08:45:36
C000297,Deniz Yalçın,individual,M,1989-06-28,deniz.yalcin10@yahoo.com,+905526140707,Bursa,True,False,2025-03-08T13:40:22,2025-08-23T13:40:22
C000298,Pınar Acar,individual,F,1961-12-23,pinar.acar@outlook.com,+905317615723,İzmir,True,False,2023-11-10T15:33:04,2024-01-08T15:33:04
C000299,Nazlı Karaca,individual,F,1972-11-09,nazli.karaca48@yahoo.com,+905551512218,İstanbul,True,True,2024-08-29T22:24:35,2025-01-31T22:24:35
C000300,Akdeniz Sağlık Ltd. Şti.,corporate,,,akdenizsaglik@akdeniz.com.tr,+905317215822,Izmir,True,True,2026-08-11T13:26:57,2026-11-27T13:26:57
C000301,Arda Şahin,individual,M,1961-12-21,arda.sahin@icloud.com,+905312151250,İzmir,True,True,2024-09-09T04:40:51,2025-03-01T04:40:51
C000302,Naz Yıldırım,individual,F,1998-03-14,naz.yildirim18@hotmail.com,+905512314352,İstanbul,True,True,2026-06-25T15:39:45,2026-12-14T15:39:45
C000303,Atlas Gıda A.Ş.,corporate,,,atlasgida@atlas.com.tr,+905497839485,Bursa,True,True,2024-04-25T13:40:52,2024-07-11T13:40:52
C000304,Burak Yıldız,individual,M,1979-03-24,burak.yildiz@hotmail.com,+905554750336,Denizli,True,True,2026-05-31T20:21:27,2026-07-12T20:21:27
C000305,Emre Doğan,individual,M,1978-12-05,emre.dogan@icloud.com,+905523286216,İstanbul,True,True,2026-03-22T13:02:35,2026-05-31T13:02:35
C000306,Mustafa Arslan,individual,M,1985-09-28,mustafa.arslan69@gmail.com,05505192914,Kocaeli,True,True,2026-08-10T13:40:55,2026-09-17T13:40:55
C000307,Yıldız Otomotiv Yan Sanayi A.Ş.,corporate,,,yildizotomotivyansanayi@yildiz.com.tr,+905341138998,İstanbul,False,True,2025-03-17T15:25:55,2025-04-12T15:25:55
C000308,Kaan Uzun,individual,M,1993-04-25,kaan.uzun91@yahoo.com,+905463667114,İstanbul,True,False,2026-04-23T23:09:37,2026-07-01T23:09:37
C000309,Murat Demir,individual,M,1982-02-01,murat.demir48@hotmail.com,+905338288547,Kocaeli,True,True,2023-12-07T02:11:38,2024-02-06T02:11:38
C000310,Gizem Özkan,individual,F,1987-03-12,gizem.ozkan34@yahoo.com,+905524101211,İstanbul,True,False,2026-08-07T10:55:47,2027-02-13T10:55:47
C000311,Mustafa Çetin,individual,M,1988-06-22,mustafa.cetin81@outlook.com,+905399587265,Ankara,True,True,2024-02-04T10:32:00,2024-02-25T10:32:00
C000312,Zirve Medya A.Ş.,corporate,,,zirvemedya@zirve.com.tr,+905482230378,İzmir,True,True,2023-10-05T06:26:23,2023-12-28T06:26:23
C000313,Efe Kılıç,individual,M,1959-10-24,efe.kilic@yahoo.com,+905585472815,Antalya,True,True,2025-02-15T18:12:05,2025-03-14T18:12:05
C000314,Ali Sarı,individual,M,1998-01-30,ali.sari91@hotmail.com,5446396569,ISTANBUL,True,False,2023-11-08T16:51:54,2024-04-17T16:51:54
C000315,Gamze Özdemir,individual,F,1973-02-07,gamze.ozdemir@outlook.com,0532 812 42 02,İstanbul,True,True,2023-12-17T00:23:11,2024-02-17T00:23:11
C000316,Oğuz Özdemir,individual,M,1974-02-09,oguz.ozdemir@gmail.com,+905473007324,Ankara,False,True,2024-11-19T17:07:18,2025-04-06T17:07:18
C000317,Fatma Arslan,individual,F,1988-01-02,fatma.arslan@outlook.com,+905452689098,İstanbul,True,True,2026-05-16T12:26:33,2026-07-23T12:26:33
